1.833755	0.771260
1.039893	0.625065
0.433243	0.361394
0.844664	-1.663062
1.561856	-0.004824
0.702601	1.686785
1.037123	-1.519428
0.443102	-1.943610
-0.146651	1.918680
1.129163	1.482819
1.844301	1.361582
0.267689	0.725850
-1.647284	-1.513374
1.983594	-0.560970
1.710460	0.259048
-1.204281	1.544215
-0.969693	1.835612
0.169281	1.463550
0.197006	-0.986056
1.800488	-0.241138
1.009120	0.503089
-0.554354	0.046244
0.983661	1.888749
0.102633	-1.162990
1.807428	-0.768204
-1.680171	1.651729
-1.406622	0.587518
0.377579	-1.053905
1.074144	0.361173
0.385124	0.784604
-1.379779	1.180843
0.328819	-0.349472
1.016455	-1.501900
-0.885922	-0.786539
-0.487956	-1.085435
0.972322	-1.478835
1.417654	-1.582031
0.567408	0.401315
-1.693283	-1.329959
1.238324	-1.885855
-0.098162	1.558153
1.765874	0.495216
0.145671	0.143453
1.441310	-0.780185
-1.495374	-0.173566
-1.995582	-0.875153
-0.992723	0.333238
0.775375	-1.976268
0.831338	1.889452
-0.762807	-1.656618
-1.195982	-1.790484
-1.135453	-1.778328
-1.372516	1.431955
0.622986	-1.065799
-1.898004	-0.138689
-0.951654	0.003834
-0.580536	-1.185780
-1.500950	1.565135
0.957674	1.940360
-1.215050	1.462300
-0.233206	-1.210632
-1.412853	0.774071
1.122606	1.362522
0.797804	-0.046056
1.251974	-1.965003
0.297326	-1.944009
-1.755487	1.161872
-1.722337	-1.128003
0.593827	0.900649
-0.193802	0.695823
-1.238040	0.854544
-1.300343	0.181424
1.668765	-0.801294
-0.253441	0.626438
-0.860934	0.531509
0.088738	0.905860
1.320877	0.675885
-0.320068	0.443483
0.038407	-1.522264
-1.602574	-0.709620
-1.487267	0.694752
-0.653628	-1.242755
-0.143376	-0.375965
-0.370758	-1.549549
-1.475316	1.435440
1.146274	-0.713356
0.289984	1.845931
1.468068	-0.041251
-0.955363	-0.785373
-1.414813	0.183703
1.746135	0.673925
-0.910437	1.067012
-0.650190	0.769495
-0.489505	1.388216
1.247231	-0.092079
-1.321403	1.759964
-1.397327	0.024969
-1.482791	0.459297
1.649003	0.146451
0.909749	-1.826313
-0.418109	0.056022
-0.539669	1.871875
-0.098047	-1.071601
-0.169376	0.946590
0.143026	0.415810
-0.869707	-0.110839
-0.910265	0.219857
-1.043826	0.439545
-1.010648	0.466669
-0.172239	-1.763417
-1.625410	0.506358
1.996546	-1.022737
-1.468673	-1.486245
1.436561	-1.819670
0.660206	0.346309
-1.645983	-1.757903
-1.597668	-0.185652
-1.886028	0.304285
0.742746	-0.055404
-0.749125	-1.114228
-1.639594	0.381169
0.774934	-0.549859
-1.398975	1.731107
1.889686	-0.409623
0.197776	-0.282553
-0.173040	0.572366
-1.776195	-0.176493
1.549629	-1.244869
0.337262	0.986190
-1.064539	-1.002532
-0.667500	-0.710522
-0.760435	-0.265169
1.103825	-0.646462
-1.960884	-0.153428
1.298134	-0.710009
0.732344	1.658540
1.671160	-0.492722
-0.891319	-1.727815
-0.761615	-1.001634
-0.137437	1.436162
0.715813	1.689523
0.008528	0.939618
-0.486970	-0.441843
1.694750	1.850291
-1.455653	-1.369789
-1.152241	-0.123153
-0.080312	0.087325
1.611678	-0.976486
1.440863	1.650794
0.870085	0.738996
-1.059214	-0.397571
0.397536	-1.388054
1.109707	1.506217
-1.115869	-1.651908
-1.495417	0.746693
1.784253	1.220397
0.436216	-0.207219
0.160015	1.949246
1.350938	-0.145236
1.799537	1.895286
0.484975	-1.352703
-0.227868	-1.595337
0.734622	-0.616189
-0.571823	0.175484
-0.965395	-1.701738
-1.085519	-0.024610
-0.099309	1.312017
0.587336	-0.989602
0.818233	1.471467
-0.641510	1.322817
0.218160	-0.857256
0.543213	-1.345623
0.935525	-1.296772
-1.396378	0.286463
0.557992	-1.596840
0.181748	-0.957032
-0.949544	1.953881
-0.552369	1.785078
-0.662309	0.875808
-0.039438	0.372296
1.174070	0.875043
-1.652313	-0.925238
