0.204113	-0.046442
0.169860	0.147597
0.246988	-0.103004
-0.098866	0.151947
-0.133335	0.029008
-0.013562	0.077244
-0.081129	0.007741
0.271338	0.106519
0.081427	0.125484
-0.215038	0.044753
-0.290220	-0.039070
-0.217661	0.125598
-0.205993	-0.043208
-0.222126	-0.157762
0.299355	-0.011082
0.007759	0.203399
0.067584	-0.119235
0.082531	0.014010
-0.003850	0.283642
-0.124490	0.148135
0.016047	0.161716
-0.059863	0.230193
-0.130011	-0.079780
0.184635	0.198160
-0.258147	0.137351
0.015597	-0.248031
-0.184672	0.077182
0.234140	-0.056683
-0.261497	-0.141147
-0.025379	-0.261203
-0.157032	0.240606
0.241325	0.125082
-0.140001	0.021099
-0.074876	0.151208
0.007521	0.100603
0.018964	-0.275879
-0.037417	0.257078
0.258486	0.067287
-0.129424	0.129117
0.083987	-0.084069
0.112717	-0.185731
-0.035937	0.226403
0.197521	-0.076620
-0.162619	0.198339
-0.089784	0.106868
0.273881	0.021705
0.094382	0.204278
-0.036264	0.252517
-0.060938	0.184923
0.110531	0.229237
-0.010506	-0.170400
0.270151	0.109615
-0.211404	0.162224
0.084648	-0.039169
0.071758	-0.127551
0.171601	-0.094760
-0.031780	-0.163411
-0.187480	-0.104813
0.033866	-0.049779
-0.198236	0.183202
-0.238097	-0.136490
-0.002734	0.156279
0.290851	0.063966
0.110667	-0.065144
0.149863	-0.068265
-0.123504	-0.146399
0.050693	-0.151147
-0.208566	0.100121
-0.224715	0.116657
-0.201539	0.108920
-0.255282	0.141854
-0.268482	0.005773
-0.194274	-0.118843
0.178679	0.112133
0.093938	0.266340
0.083675	0.149656
-0.243912	-0.127538
0.012126	-0.252854
-0.258056	-0.090372
-0.023148	0.191235
0.043991	0.151691
-0.268837	-0.091121
0.299996	-0.000900
0.233973	-0.140649
0.298679	-0.025078
0.222324	-0.172287
-0.297503	0.032683
0.056335	-0.188365
-0.202121	-0.048023
0.247816	0.108107
-0.084543	0.030215
0.047658	-0.028093
0.112432	-0.222708
0.018485	0.154083
-0.117423	0.271774
0.046183	0.223868
0.148686	0.067178
-0.278747	0.054965
0.199943	0.190277
0.223963	0.132151
-1.687660	0.946287
-1.642020	1.090158
-1.500128	0.798355
-1.198381	0.998007
-1.633369	0.546197
-1.489824	0.648826
-1.477688	0.637482
-1.520372	0.690120
-1.297266	0.638857
-1.144497	0.879843
-1.234194	0.890679
-1.406412	1.082879
-1.268025	0.827664
-1.531561	0.567968
-1.382890	0.855524
-1.666591	0.770551
-1.301811	1.008611
-1.360708	0.501939
-1.306966	0.859089
-1.599946	0.640335
-1.505286	0.789770
-1.389161	0.682973
-1.527252	0.609533
-1.473094	0.524519
-1.348390	0.917590
-1.504362	0.882584
-1.308270	0.610774
-1.465464	0.876295
-1.538438	0.697025
-1.544263	0.621328
-1.652549	0.910854
-1.491878	0.654359
-1.419465	0.552586
-1.256298	1.026430
-1.511675	0.556244
-1.166765	0.716961
-1.446014	0.855927
-1.499934	0.673267
-1.565460	0.673028
-1.297785	0.613851
-1.690618	0.502147
-1.596435	0.698887
-1.212921	0.761898
-1.675182	1.051358
-1.558923	0.919445
-1.172686	0.911471
-1.330299	0.964564
-1.665831	1.049764
-1.617150	0.622129
-1.576194	0.828825
-1.278373	1.042959
-1.645786	1.024387
-1.398886	0.845720
-1.197654	0.664347
-1.618747	0.795439
-1.378197	1.009365
-1.397586	0.674632
-1.208253	0.910507
-1.536530	0.583435
-1.461865	0.795453
-1.602880	0.934551
-1.206925	0.633179
-1.399115	0.572755
-1.182943	0.716266
-1.294884	1.059137
-1.645091	0.873257
-1.602097	0.990877
-1.397645	0.700983
-1.336596	0.895299
-1.465330	0.655344
-1.190738	0.543527
-1.164709	0.888324
-1.318159	0.672962
-1.298831	0.554689
-1.356397	1.060697
-1.450142	0.659277
-1.495248	0.957067
-1.392456	0.594363
-1.629822	0.875399
-1.410629	0.624706
-1.434536	0.755720
-1.597963	0.736633
-1.246596	0.695608
-1.537616	0.883193
-1.690907	0.702946
-1.638536	0.581645
-1.346473	0.503245
-1.569969	0.964632
-1.276207	0.568801
-1.619321	0.932603
-1.129498	0.769463
-1.691880	0.924745
-1.226530	0.784336
-1.619109	0.556352
-1.159736	0.729738
-1.281058	0.894272
-1.585457	0.579021
-1.130905	0.532053
-1.374629	0.968521
-1.515246	0.765536
-1.171467	-1.453782
-1.447181	-1.417940
-1.457027	-1.317150
-1.282571	-1.633234
-1.385951	-1.201892
-1.465837	-1.415448
-1.471355	-1.457718
-1.240194	-1.597885
-1.142054	-1.159302
-1.654237	-1.201790
-1.389040	-1.235295
-1.596062	-1.274497
-1.314316	-1.626967
-1.306551	-1.588945
-1.495488	-1.121796
-1.254481	-1.566954
-1.475578	-1.601662
-1.284894	-1.232606
-1.218812	-1.467465
-1.165840	-1.504763
-1.569357	-1.531677
-1.220211	-1.340713
-1.289395	-1.360405
-1.238598	-1.331449
-1.419708	-1.192834
-1.433239	-1.108748
-1.328129	-1.329300
-1.283245	-1.542445
-1.256267	-1.489795
-1.431390	-1.651754
-1.511592	-1.585871
-1.518709	-1.287170
-1.487533	-1.103603
-1.419776	-1.606346
-1.471068	-1.485615
-1.411109	-1.340425
-1.317293	-1.531320
-1.581138	-1.506687
-1.191725	-1.119736
-1.138136	-1.511433
-1.212570	-1.471375
-1.520181	-1.440699
-1.100675	-1.103426
-1.283143	-1.256942
-1.493221	-1.614533
-1.208697	-1.304813
-1.500404	-1.627406
-1.491983	-1.287938
-1.631009	-1.211759
-1.194283	-1.402077
-1.597374	-1.505392
-1.642502	-1.214667
-1.336713	-1.523640
-1.621354	-1.428438
-1.543376	-1.659491
-1.239871	-1.655945
-1.430866	-1.660052
-1.396644	-1.431541
-1.663478	-1.579787
-1.588483	-1.456698
-1.494321	-1.697180
-1.661511	-1.294725
-1.624586	-1.453494
-1.482663	-1.555594
-1.565253	-1.576946
-1.257671	-1.462627
-1.382339	-1.200173
-1.577294	-1.619051
-1.623813	-1.498649
-1.347490	-1.467188
-1.458139	-1.487361
-1.423134	-1.189005
-1.447413	-1.119778
-1.520546	-1.410890
-1.599566	-1.409029
-1.167589	-1.393886
-1.406209	-1.129100
-1.588611	-1.330795
-1.482594	-1.371273
-1.186389	-1.347847
-1.248219	-1.344060
-1.110474	-1.530558
-1.444233	-1.587768
-1.449609	-1.368046
-1.386417	-1.697099
-1.135234	-1.144556
-1.484460	-1.458368
-1.233561	-1.231873
-1.478146	-1.654108
-1.542763	-1.377711
-1.363137	-1.610352
-1.671597	-1.669346
-1.639452	-1.560208
-1.300142	-1.422045
-1.231482	-1.386531
-1.669892	-1.379701
-1.630591	-1.680366
-1.210259	-1.374823
-1.568134	-1.559869
-1.642869	-1.254551
0.956967	-1.678103
0.699107	-1.341427
0.836471	-1.432669
0.873300	-1.214617
0.786777	-1.316063
0.892328	-1.649914
0.626415	-1.463925
1.019260	-1.165867
